Quadratic Equation_0_0,x + tan(x),tensor(0.2749),-5.955677093029496
Quadratic Equation_0_1,x**4 + 2*x,tensor(0.2823),-5.466538907666072
Quadratic Equation_0_2,5*x*exp(2*x),tensor(0.2039),-14.24867057065938
Quadratic Equation_0_3,x*exp(2*x),tensor(0.2942),-4.75742842668051
Quadratic Equation_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5d4880>>
Quadratic Equation_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc195ca0>>
Quadratic Equation_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc66c580>>
Quadratic Equation_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc66c520>>
Quadratic Equation_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc48a400>>
Quadratic Equation_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69b80feeb0>>
Quadratic Equation_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69b80feee0>>
Quadratic Equation_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69b80fef40>>
Quadratic Equation_0_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69b80fee80>>
Quadratic Equation_0_13,cosh(2*x + 1)/2,tensor(0.3149),-3.7314209333052393
Quadratic Equation_0_14,x + cos(x) + 1,tensor(0.3358),-2.91163829257116
Quadratic Equation_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e0087070>>
Quadratic Equation_0_16,x**3 + 2*x,tensor(0.2721),-6.154283864047231
Quadratic Equation_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990173a90>>
Quadratic Equation_0_18,x + sin(3),tensor(0.2893),-5.036221289084216
Quadratic Equation_0_19,3*x*(x + 2),tensor(0.2577),-7.300693826684798
Quadratic Equation_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69f00aba60>>
