Absolute Value_0_0,x + tan(x),tensor(0.1764),-20.801641214760668
Absolute Value_0_1,x**4 + 2*x,tensor(0.1736),-21.65738069613486
Absolute Value_0_2,5*x*cos(1),tensor(0.1678),-23.599402612008028
Absolute Value_0_3,x*exp(-x),tensor(0.2163),-12.134518269269893
Absolute Value_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981b4580>>
Absolute Value_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5478b0>>
Absolute Value_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc1cba30>>
Absolute Value_0_7,x**6/6,tensor(0.2185),-11.787872604477316
Absolute Value_0_8,4*tan(x),tensor(0.1257),-47.40330229703102
Absolute Value_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc756550>>
Absolute Value_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69300417c0>>
Absolute Value_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc698250>>
Absolute Value_0_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5bef70>>
Absolute Value_0_13,cosh(x)/2,tensor(0.1813),-19.38138972532524
Absolute Value_0_14,x + cos(x) + 1,tensor(0.1280),-45.4004574011844
Absolute Value_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981afd60>>
Absolute Value_0_16,x**3 + 2*x,tensor(0.1696),-22.96590959193122
Absolute Value_0_17,x + tan(x),tensor(0.1764),-20.801641214760668
Absolute Value_0_18,x + sin(3),tensor(0.1954),-15.957647373166306
Absolute Value_0_19,3*sin(x),tensor(0.1676),-23.667710114545844
Absolute Value_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981f54c0>>
Absolute Value_0_21,x/3 + sin(x),tensor(0.1989),-15.226582899494819
