 Nguyen-8_0_0,x*cos(5) + x,tensor(0.2423),-8.778104041738688
 Nguyen-8_0_1,x*cos(5) + x,tensor(0.2423),-8.778104041738688
 Nguyen-8_0_2,x + sin(x),tensor(0.3048),-4.200443303909408
 Nguyen-8_0_3,x + cos(5),tensor(0.3030),-4.292495631381008
 Nguyen-8_0_4,x + sin(x),tensor(0.3048),-4.200443303909408
 Nguyen-8_0_5,x + tan(3),tensor(0.3662),-1.996246987527381
 Nguyen-8_0_6,x + atan(x),tensor(0.2108),-13.014375434349608
 Nguyen-8_0_7,x + tanh(x),tensor(0.2277),-10.510388690834908
 Nguyen-8_0_8,x*cos(5) + x,tensor(0.2423),-8.778104041738688
 Nguyen-8_0_9,x*tan(1),tensor(0.1873),-17.82806758406097
 Nguyen-8_0_10,x + sin(x),tensor(0.3048),-4.200443303909408
 Nguyen-8_0_11,x + tanh(x),tensor(0.2277),-10.510388690834908
 Nguyen-8_0_12,x + tanh(x),tensor(0.2277),-10.510388690834908
 Nguyen-8_0_13,x*sin(2) + x,tensor(0.1448),-33.9079377369504
 Nguyen-8_0_14,x*tan(1),tensor(0.1873),-17.82806758406097
 Nguyen-8_0_15,tan(x),tensor(0.1197),-53.100189929843225
 Nguyen-8_0_16,x*cos(5) + x,tensor(0.2423),-8.778104041738688
 Nguyen-8_0_17,x + sin(x),tensor(0.3048),-4.200443303909408
 Nguyen-8_0_18,x,tensor(0.3453),-2.5937689013914054
 Nguyen-8_0_19,sinh(x),tensor(0.0550),-294.63700158826316
 Nguyen-8_0_20,2*sin(x),tensor(0.2600),-7.100394850852558
 Nguyen-8_0_21,x,tensor(0.3453),-2.5937689013914054
 Nguyen-8_0_22,x + sin(x),tensor(0.3048),-4.200443303909408
 Nguyen-8_0_23,x*(x + cos(x)),tensor(0.1075),-67.96554602684984
 Nguyen-8_0_24,x*cos(5) + x,tensor(0.2423),-8.778104041738688
 Nguyen-8_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fc7d413ce80>>
 Nguyen-8_0_26,x*tan(1),tensor(0.1873),-17.82806758406097
