 Nguyen-4_0_0,x + tan(x),tensor(0.5697),0.4296768595155358
 Nguyen-4_0_1,x**4 + 2*x,tensor(0.6500),0.710002689491209
 Nguyen-4_0_2,5*x*cos(1),tensor(0.5507),0.33455749013370806
 Nguyen-4_0_3,x*exp(2*x),tensor(0.7473),0.885664212735613
 Nguyen-4_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b0ef5a30>>
 Nguyen-4_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b0e81df0>>
 Nguyen-4_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b0e81850>>
 Nguyen-4_0_7,x**6/6,tensor(0.4807),-0.1666032283676806
 Nguyen-4_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69580ffa00>>
 Nguyen-4_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5d4670>>
 Nguyen-4_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5d4cd0>>
 Nguyen-4_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b0806580>>
 Nguyen-4_0_12,x*(x + 2),tensor(0.6795),0.7775992818647394
 Nguyen-4_0_13,cosh(x)/2,tensor(0.5066),0.051360179466927725
 Nguyen-4_0_14,x + cos(x) + 1,tensor(0.4699),-0.2727738122822836
 Nguyen-4_0_15,x**2 + asinh(x),tensor(0.6075),0.58268725044027
 Nguyen-4_0_16,x**3*cos(2),tensor(0.4579),-0.4015300480662427
 Nguyen-4_0_17,x + tanh(x),tensor(0.5667),0.41519109251810415
 Nguyen-4_0_18,x + sin(x)**2,tensor(0.5994),0.5534147161634884
 Nguyen-4_0_19,3*sin(x),tensor(0.5464),0.31066670989831735
 Nguyen-4_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc1e0760>>
 Nguyen-4_0_21,sin(x) + cosh(x),tensor(0.5705),0.43337934408143364
 Nguyen-4_0_22,x + exp(x) + 10,tensor(0.1200),-52.77814075199711
 Nguyen-4_0_23,tan(x) + tanh(x),tensor(0.5710),0.4356141364252083
 Nguyen-4_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699012f700>>
 Nguyen-4_0_25,x**3 + 3*x,tensor(0.5008),0.006147444561238058
 Nguyen-4_0_26,x**2*exp(x),tensor(0.6158),0.6106415083816531
 Nguyen-4_0_27,3*sin(x),tensor(0.5464),0.31066670989831735
 Nguyen-4_0_28,x**3 + sin(x),tensor(0.5680),0.4214384488866646
 Nguyen-4_0_29,x*cosh(1),tensor(0.5633),0.3990488622028914
 Nguyen-4_0_30,x*(x + 2),tensor(0.6795),0.7775992818647394
 Nguyen-4_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69301b4100>>
 Nguyen-4_0_32,cos(x) + acos(x),tensor(0.3429),-2.671165999648169
 Nguyen-4_0_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2c8f4c0>>
 Nguyen-4_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b0ef5dc0>>
