Exponential Growth_0_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5a83f7f40>>
Exponential Growth_0_1,x**4 + 2*x,tensor(0.0547),-297.8587851233383
Exponential Growth_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5a805ec40>>
Exponential Growth_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58811afd0>>
Exponential Growth_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58811af70>>
Exponential Growth_0_5,3*x*(x + 4),tensor(0.0235),-1729.3205468968479
Exponential Growth_0_6,log(16*x**4),tensor(0.0314),-951.5122765699668
Exponential Growth_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880e4fa0>>
Exponential Growth_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880e4f70>>
Exponential Growth_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880e4fd0>>
Exponential Growth_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880c61c0>>
Exponential Growth_0_11,x*(x + tan(5)),tensor(0.0510),-344.94486171688595
Exponential Growth_0_12,-x**2/8,tensor(0.0552),-292.18801045262336
Exponential Growth_0_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58808a970>>
Exponential Growth_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588087250>>
Exponential Growth_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880870d0>>
Exponential Growth_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588087e20>>
Exponential Growth_0_17,6*x**5,tensor(0.0473),-404.60599653809913
Exponential Growth_0_18,5*x**2 + 2*x,tensor(0.0758),-147.49119670366548
Exponential Growth_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588092100>>
Exponential Growth_0_20,x*(x*sin(1) + x),tensor(0.0686),-183.38956589251953
Exponential Growth_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588092490>>
Exponential Growth_0_22,6*x + 2,tensor(0.0465),-418.56571065486304
Exponential Growth_0_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588095b20>>
Exponential Growth_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588095eb0>>
Exponential Growth_0_25,3*x + log(x),tensor(0.),0
Exponential Growth_0_26,x**2*exp(5),tensor(0.0027),-139748.56347820745
Exponential Growth_0_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58809f550>>
Exponential Growth_0_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58809f2e0>>
Exponential Growth_0_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58809f340>>
Exponential Growth_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58809f640>>
Exponential Growth_0_31,1/log(x),tensor(0.),0
Exponential Growth_0_32,x**2 + x/2,tensor(0.0621),-227.40137274410694
Exponential Growth_0_33,8*x**3,tensor(0.0386),-619.3066050564681
Exponential Growth_0_34,x/tan(2),tensor(0.0559),-283.938063670216
Exponential Growth_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58808a5b0>>
Exponential Growth_0_36,x*acos(4),tensor(0.),0
Exponential Growth_0_37,2*x**3 + x,tensor(0.0505),-353.02522560787946
Exponential Growth_0_38,x - tanh(x),tensor(0.0558),-284.9489313753777
Exponential Growth_0_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880954f0>>
Exponential Growth_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880952b0>>
Exponential Growth_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588095820>>
Exponential Growth_0_42,5*x**3/3,tensor(0.0542),-302.9384231914673
Exponential Growth_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880954c0>>
Exponential Growth_0_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880955e0>>
Exponential Growth_0_45,-x + 4*log(x),tensor(0.),0
Exponential Growth_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588095a00>>
Exponential Growth_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3970>>
Exponential Growth_0_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3820>>
Exponential Growth_0_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3670>>
Exponential Growth_0_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3cd0>>
Exponential Growth_0_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3b80>>
Exponential Growth_0_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3340>>
Exponential Growth_0_53,sqrt(x) + x**3,tensor(0.),0
Exponential Growth_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880995e0>>
Exponential Growth_0_55,cos(x)**5,tensor(0.0660),-199.38426755247738
Exponential Growth_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3e20>>
Exponential Growth_0_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b30d0>>
Exponential Growth_0_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b34c0>>
Exponential Growth_0_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3160>>
Exponential Growth_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880b3100>>
Exponential Growth_0_61,2*x + acosh(x),tensor(0.),0
Exponential Growth_0_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803b700>>
Exponential Growth_0_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803b6a0>>
Exponential Growth_0_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803ba00>>
Exponential Growth_0_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803b6d0>>
Exponential Growth_0_66,22*x**2*asinh(x),tensor(0.0206),-2253.8036175195734
Exponential Growth_0_67,x**2 + x + 3,tensor(0.2371),-9.349129440749923
Exponential Growth_0_68,5*x*(x + 1),tensor(0.0500),-359.88480289836025
Exponential Growth_0_69,cos(x)**2,tensor(0.0718),-166.12688389642167
Exponential Growth_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588044a60>>
Exponential Growth_0_71,-5*tan(5*x),tensor(0.0032),-96774.81499392015
Exponential Growth_0_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803dee0>>
Exponential Growth_0_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58803dbb0>>
Exponential Growth_0_74,x*exp(2*x) + x,tensor(0.0556),-287.45482579120755
Exponential Growth_0_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd5880442e0>>
Exponential Growth_0_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588044580>>
Exponential Growth_0_77,4*exp(x)*cos(cosh(x)),tensor(0.1005),-79.1931881133819
Exponential Growth_0_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd588044c70>>
Exponential Growth_0_79,x - 2/x,tensor(0.0060),-27053.834125101326
Exponential Growth_0_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fd58809fca0>>
Exponential Growth_0_81,x**4/8,tensor(0.0564),-278.72963893279007
