Square Root with Quadratic Term_0_0,x + sinh(x),tensor(0.0765),-144.80506914040257
Square Root with Quadratic Term_0_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75385437c0>>
Square Root with Quadratic Term_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75385b30a0>>
Square Root with Quadratic Term_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75385b3670>>
Square Root with Quadratic Term_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7578175c10>>
Square Root with Quadratic Term_0_5,3*log(x),tensor(0.),0
Square Root with Quadratic Term_0_6,atan(x) + 5,tensor(0.0966),-86.47843923892287
Square Root with Quadratic Term_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75201b4c40>>
Square Root with Quadratic Term_0_8,3*x + 8,tensor(0.0432),-489.4957552424729
Square Root with Quadratic Term_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7538354ca0>>
Square Root with Quadratic Term_0_10,x**6/6,tensor(0.0841),-117.5155773529758
Square Root with Quadratic Term_0_11,2*x*acos(x),tensor(0.0585),-257.87355408889675
Square Root with Quadratic Term_0_12,exp(x) + sin(x),tensor(0.1114),-62.640723343686396
Square Root with Quadratic Term_0_13,exp(x + 4),tensor(0.0035),-79657.71649705163
Square Root with Quadratic Term_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f757816f2e0>>
Square Root with Quadratic Term_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f753836f340>>
Square Root with Quadratic Term_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f753820b190>>
Square Root with Quadratic Term_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75781043a0>>
Square Root with Quadratic Term_0_18,x**3*exp(-x),tensor(0.0766),-144.23206501623832
Square Root with Quadratic Term_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7538508bb0>>
Square Root with Quadratic Term_0_20,16*x**6,tensor(0.0586),-257.5278435392207
Square Root with Quadratic Term_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75980e9370>>
Square Root with Quadratic Term_0_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75b816e910>>
Square Root with Quadratic Term_0_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75b816ecd0>>
Square Root with Quadratic Term_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076550>>
Square Root with Quadratic Term_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076070>>
Square Root with Quadratic Term_0_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076b50>>
Square Root with Quadratic Term_0_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076be0>>
Square Root with Quadratic Term_0_28,2*x + 5,tensor(0.0894),-102.78112239699587
Square Root with Quadratic Term_0_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75980e2ee0>>
Square Root with Quadratic Term_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75384cd280>>
Square Root with Quadratic Term_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7598121910>>
Square Root with Quadratic Term_0_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75384cd0a0>>
Square Root with Quadratic Term_0_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75384cd850>>
Square Root with Quadratic Term_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076880>>
Square Root with Quadratic Term_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7520076e50>>
Square Root with Quadratic Term_0_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f75381b4fa0>>
