Trigonometric Expression_0_0,x + tan(x),tensor(0.3156),-3.7016024794654037
Trigonometric Expression_0_1,x**4 + 2*x,tensor(0.3570),-2.2448213385057048
Trigonometric Expression_0_2,5*x*(x + 1),tensor(0.1566),-27.992902628126515
Trigonometric Expression_0_3,x*exp(2*x),tensor(0.2648),-6.705336491834828
Trigonometric Expression_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981a3bb0>>
Trigonometric Expression_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc6f2250>>
Trigonometric Expression_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc74a160>>
Trigonometric Expression_0_7,x**6/6,tensor(0.3610),-2.1322826432273705
Trigonometric Expression_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc74a880>>
Trigonometric Expression_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f695816c280>>
Trigonometric Expression_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f695816c5e0>>
Trigonometric Expression_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25a9f70>>
Trigonometric Expression_0_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25a9d60>>
Trigonometric Expression_0_13,x**2*cos(1)/2,tensor(0.3718),-1.8558386939794418
Trigonometric Expression_0_14,x + acos(x) + 1,tensor(0.2272),-10.56647097890752
Trigonometric Expression_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8158820>>
Trigonometric Expression_0_16,x**3 + 2*x,tensor(0.2917),-4.898904551753565
Trigonometric Expression_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69301aeb20>>
Trigonometric Expression_0_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5beeb0>>
Trigonometric Expression_0_19,6/sqrt(x),tensor(0.),0
Trigonometric Expression_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68f8180d60>>
Trigonometric Expression_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5e45b0>>
Trigonometric Expression_0_22,2*x + sin(x) + 10,tensor(0.0564),-278.58523417175275
Trigonometric Expression_0_23,-3,tensor(0.),0
Trigonometric Expression_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990194190>>
Trigonometric Expression_0_25,3*x + log(x),tensor(0.),0
Trigonometric Expression_0_26,x**2*exp(5),tensor(0.0082),-14777.30639632032
Trigonometric Expression_0_27,3*cosh(x),tensor(0.1622),-25.67976557920653
Trigonometric Expression_0_28,x**3 + sin(x),tensor(0.3691),-1.9220670840672147
Trigonometric Expression_0_29,5*x**4 + x,tensor(0.2726),-6.122289849443215
Trigonometric Expression_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6998077fd0>>
Trigonometric Expression_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6998077f70>>
Trigonometric Expression_0_32,cos(x) + acos(x),tensor(0.2142),-12.452619032194262
Trigonometric Expression_0_33,1/(x**2*log(x)),tensor(0.),0
Trigonometric Expression_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc221520>>
Trigonometric Expression_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69281f59a0>>
Trigonometric Expression_0_36,x**2 - sin(x),tensor(0.3066),-4.116505911028292
Trigonometric Expression_0_37,x*exp(x) + x,tensor(0.3399),-2.7704621452930147
Trigonometric Expression_0_38,x*(3*x + 2),tensor(0.3120),-3.8611614866694817
Trigonometric Expression_0_39,x - tanh(x),tensor(0.3678),-1.9536752121273615
Trigonometric Expression_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc135730>>
Trigonometric Expression_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e0124b50>>
Trigonometric Expression_0_42,atan(6*x**2),tensor(0.3992),-1.2651207799423294
Trigonometric Expression_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e0017850>>
Trigonometric Expression_0_44,x - tan(1/2),tensor(0.2830),-5.422090720484891
Trigonometric Expression_0_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc1b8190>>
Trigonometric Expression_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f693009d340>>
Trigonometric Expression_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f693009db20>>
Trigonometric Expression_0_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f693009df10>>
Trigonometric Expression_0_49,sinh(x) - atanh(x),tensor(0.3271),-3.2326884473605846
Trigonometric Expression_0_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69281b61c0>>
Trigonometric Expression_0_51,-x**2/2,tensor(0.3289),-3.1642977907173995
Trigonometric Expression_0_52,x**2*exp(2*x),tensor(0.2875),-5.140814512704193
Trigonometric Expression_0_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2558670>>
Trigonometric Expression_0_54,tan(x + 2),tensor(0.0067),-21793.759992609874
Trigonometric Expression_0_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699812d340>>
Trigonometric Expression_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25a9cd0>>
Trigonometric Expression_0_57,-2,tensor(0.),0
Trigonometric Expression_0_58,1 - x,tensor(0.3251),-3.3104885974030855
Trigonometric Expression_0_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2562970>>
Trigonometric Expression_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2562ee0>>
Trigonometric Expression_0_61,-2*cosh(x),tensor(0.1456),-33.40912554671287
Trigonometric Expression_0_62,x**4 - x,tensor(0.2923),-4.86204631167261
Trigonometric Expression_0_63,sinh(x)/2,tensor(0.3877),-1.4945444606014977
Trigonometric Expression_0_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68e008fa00>>
Trigonometric Expression_0_65,x + cos(x) + 8,tensor(0.0644),-210.39351133269986
Trigonometric Expression_0_66,x**2 + exp(x),tensor(0.3763),-1.7466472014087748
Trigonometric Expression_0_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69301ecfa0>>
Trigonometric Expression_0_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc12c700>>
Trigonometric Expression_0_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc54d730>>
Trigonometric Expression_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc221bb0>>
Trigonometric Expression_0_71,x + atan(x),tensor(0.3486),-2.492033269309366
