 Nguyen-6_0_0,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_1,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_2,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_3,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_4,cos(x + 3),tensor(0.4161),-0.9697803429609986
 Nguyen-6_0_5,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_6,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_7,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_8,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_9,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_10,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_11,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fc6dc09b820>>
 Nguyen-6_0_13,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_14,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fc6b75999d0>>
 Nguyen-6_0_16,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_17,tanh(x) - 1,tensor(0.4374),-0.6549664036297835
 Nguyen-6_0_18,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_19,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_20,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_21,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_22,cos(x + 3),tensor(0.4161),-0.9697803429609986
 Nguyen-6_0_23,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_24,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_25,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_26,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_27,x**5,tensor(0.5558),0.361295304632829
 Nguyen-6_0_28,x - cos(x),tensor(0.4783),-0.1896796247508843
 Nguyen-6_0_29,x - 1,tensor(0.4413),-0.6032028492716857
 Nguyen-6_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fc6b7599490>>
 Nguyen-6_0_31,x + cos(x + 5),tensor(0.7905),0.9297823952411348
 Nguyen-6_0_32,tanh(x) - 1,tensor(0.4374),-0.6549664036297835
 Nguyen-6_0_33,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_34,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_35,x,tensor(0.6860),0.7904098273141018
 Nguyen-6_0_36,x + sin(4),tensor(0.4909),-0.07528941788633614
 Nguyen-6_0_37,x + sin(5),tensor(0.4490),-0.5055139581926884
 Nguyen-6_0_38,x + cos(3),tensor(0.4431),-0.5790831142832653
 Nguyen-6_0_39,x + sin(5),tensor(0.4490),-0.5055139581926884
