x,y
-0.250919762305275,-1.749080237694725
0.9014286128198323,-2.9014286128198323
0.4639878836228102,-2.46398788362281
0.1973169683940732,-2.197316968394073
-0.687962719115127,-1.312037280884873
-0.6880109593275947,-1.3119890406724053
-0.8838327756636011,-1.116167224336399
0.7323522915498704,-2.73235229154987
0.2022300234864176,-2.2022300234864174
0.416145155592091,-2.416145155592091
-0.9588310114083951,-1.041168988591605
0.9398197043239886,-2.9398197043239884
0.6648852816008435,-2.6648852816008435
-0.5753217786434477,-1.4246782213565523
-0.6363500655857988,-1.3636499344142012
-0.6331909802931324,-1.3668090197068676
-0.39151551408092455,-1.6084844859190754
0.04951286326447568,-2.049512863264476
-0.13610996271576847,-1.8638900372842315
-0.4175417196039162,-1.5824582803960838
0.22370578944475894,-2.223705789444759
-0.7210122786959163,-1.2789877213040837
-0.4157107029295637,-1.5842892970704363
-0.2672763134126166,-1.7327236865873834
-0.08786003156592814,-1.9121399684340719
0.5703519227860272,-2.570351922786027
-0.6006524356832805,-1.3993475643167195
0.02846887682722321,-2.0284688768272234
0.18482913772408494,-2.184829137724085
-0.9070991745600046,-1.0929008254399954
0.21508970380287673,-2.2150897038028767
-0.6589517526254169,-1.341048247374583
-0.869896814029441,-1.130103185970559
0.8977710745066665,-2.8977710745066663
0.9312640661491187,-2.9312640661491187
0.6167946962329223,-2.6167946962329225
-0.39077246165325863,-1.6092275383467414
-0.8046557719872323,-1.1953442280127677
0.3684660530243138,-2.3684660530243136
-0.1196950125207974,-1.8803049874792026
-0.7559235303104423,-1.2440764696895577
-0.00964617977745963,-1.9903538202225404
-0.9312229577695632,-1.0687770422304368
0.8186408041575641,-2.818640804157564
-0.48244003679996617,-1.5175599632000338
0.32504456870796394,-2.325044568707964
-0.3765778478211781,-1.623422152178822
0.040136042355621626,-2.0401360423556216
0.0934205586865593,-2.0934205586865593
-0.6302910889489459,-1.369708911051054
0.9391692555291171,-2.939169255529117
0.5502656467222291,-2.550265646722229
0.8789978831283782,-2.8789978831283785
0.7896547008552977,-2.789654700855298
0.19579995762217028,-2.19579995762217
0.8437484700462337,-2.8437484700462337
-0.823014995896161,-1.176985004103839
-0.6080342751617096,-1.3919657248382904
-0.9095454221789239,-1.0904545778210761
-0.3493393384734713,-1.6506606615265287
-0.22264542062103598,-1.777354579378964
-0.4573019364522082,-1.5426980635477918
0.6574750183038587,-2.6574750183038587
-0.28649334661282144,-1.7135066533871786
-0.4381309806252385,-1.5618690193747615
0.08539216631649693,-2.085392166316497
-0.7181515500504747,-1.2818484499495253
0.6043939615080793,-2.6043939615080793
-0.8508987126404584,-1.1491012873595416
0.9737738732010346,-2.9737738732010346
0.5444895385933148,-2.544489538593315
-0.6025686369316552,-1.3974313630683448
-0.9889557657527952,-1.0110442342472048
0.6309228569096683,-2.6309228569096685
0.41371468769523423,-2.4137146876952342
0.4580143360819746,-2.4580143360819746
0.5425406933718915,-2.5425406933718913
-0.8519106965318193,-1.1480893034681807
-0.2830685429114548,-1.7169314570885452
-0.7682618809497406,-1.2317381190502594
0.726206851751187,-2.7262068517511873
0.24659625365511584,-2.246596253655116
-0.3382039502947016,-1.6617960497052984
-0.8728832994279527,-1.1271167005720473
-0.3780353565686756,-1.6219646434313244
-0.3496333559465059,-1.650366644053494
0.45921235667612814,-2.459212356676128
0.27511494271042625,-2.2751149427104265
0.7744254851526531,-2.774425485152653
-0.05557014967610141,-1.9444298503238986
-0.7608115081233966,-1.2391884918766034
0.42648957444599,-2.42648957444599
0.5215700972337949,-2.521570097233795
0.12255439513899247,-2.1225543951389927
0.541934359909122,-2.541934359909122
-0.012408807271218514,-1.9875911927287815
0.045465658763988115,-2.0454656587639883
-0.14491796328290074,-1.8550820367170993
-0.9491617465118096,-1.0508382534881904
-0.7842171460133911,-1.215782853986609
-0.9371416286265315,-1.0628583713734685
0.2728208225275608,-2.272820822527561
-0.37128803784734665,-1.6287119621526533
0.01714138232940554,-2.0171413823294055
0.815132947852186,-2.8151329478521863
-0.5014155417022501,-1.4985844582977499
-0.17923415392874054,-1.8207658460712595
0.5111022770860973,-2.5111022770860973
-0.5424036690167551,-1.457596330983245
-0.846040180342414,-1.153959819657586
-0.42049709417246395,-1.579502905827536
-0.6775574254919912,-1.3224425745080088
0.8593953046851461,-2.859395304685146
0.6162407591288339,-2.616240759128834
0.26680751302084693,-2.266807513020847
0.7429211803754354,-2.7429211803754354
0.6073441537982289,-2.6073441537982287
-0.6268598822279283,-1.3731401177720717
0.7851179969799555,-2.7851179969799555
0.07868448383130144,-2.078684483831301
0.6148803103281251,-2.6148803103281253
0.7921825998469865,-2.7921825998469867
-0.36399305005627225,-1.6360069499437278
-0.7798961509446465,-1.2201038490553535
-0.5441296749161166,-1.4558703250838834
-0.14578442274748737,-1.8542155772525126
0.6360295318449862,-2.6360295318449865
0.7214611665126869,-2.721461166512687
-0.9860957389376186,-1.0139042610623814
0.021494605155131463,-2.0214946051551315
-0.16517799370244202,-1.834822006297558
-0.5557843790585395,-1.4442156209414605
-0.7602692653326344,-1.2397307346673656
-0.3247696571927441,-1.675230342807256
0.8858194078250383,-2.8858194078250383
-0.35359413595848954,-1.6464058640415105
0.037581243486732197,-2.0375812434867324
0.4060379177903557,-2.4060379177903557
-0.27274079524141204,-1.727259204758588
0.9435641654419213,-2.9435641654419213
0.9248945898842225,-2.9248945898842225
-0.4964354083492717,-1.5035645916507283
-0.005502988215229099,-1.994497011784771
-0.3982433803664607,-1.6017566196335393
-0.4303190112450648,-1.5696809887549352
-0.9262261052909344,-1.0737738947090656
0.2191286679597937,-2.2191286679597937
0.005358046457722976,-2.005358046457723
-0.8970424975000213,-1.1029575024999787
-0.44270707152677713,-1.5572929284732229
0.8165317719333074,-2.8165317719333074
-0.5208762186660552,-1.4791237813339448
-0.7102102558175538,-1.2897897441824462
-0.02109447944487397,-1.978905520555126
0.9713009082212014,-2.9713009082212016
-0.5158894569769992,-1.4841105430230008
0.3442710948117571,-2.344271094811757
0.5232392306574352,-2.523239230657435
-0.5247249120152007,-1.4752750879847993
0.45643269722371915,-2.456432697223719
-0.26443373456149355,-1.7355662654385065
0.26461166118715895,-2.2646116611871587
0.2670594215217894,-2.2670594215217896
0.07154936814951696,-2.071549368149517
-0.8194204598911834,-1.1805795401088166
0.6706049911784759,-2.670604991178476
-0.35843987005652833,-1.6415601299434717
-0.6269629792002915,-1.3730370207997085
-0.9184497168904722,-1.0815502831095278
0.18178588637648363,-2.181785886376484
0.35512872368456483,-2.355128723684565
-0.9668243421442877,-1.0331756578557123
0.024186116598561958,-2.024186116598562
-0.5470084496041241,-1.452991550395876
0.2903455808188997,-2.2903455808189
-0.6512671419900171,-1.3487328580099829
0.3818754762049319,-2.381875476204932
-0.22652930739892518,-1.7734706926010748
0.873459977473469,-2.873459977473469
-0.7249581117080135,-1.2750418882919865
-0.317867297899483,-1.682132702100517
-0.7730529575188219,-1.2269470424811781
0.8493872365571256,-2.8493872365571256
0.754678706761962,-2.754678706761962
-0.4841167445696888,-1.5158832554303112
0.3199680920683581,-2.319968092068358
0.6344444004024317,-2.6344444004024314
0.11040162319892466,-2.110401623198925
0.05930115671201297,-2.0593011567120127
-0.5162954181990966,-1.4837045818009034
-0.8137944643882016,-1.1862055356117984
0.7944315159066535,-2.7944315159066537
0.8008361143266609,-2.800836114326661
0.2662029145465359,-2.266202914546536
-0.32194041790259864,-1.6780595820974014
-0.3015808507746782,-1.6984191492253218
0.45191135774047875,-2.451911357740479
0.7942205199051542,-2.794220519905154
0.7741728485302346,-2.7741728485302346
0.5597510917152477,-2.5597510917152477
0.2840632923085755,-2.2840632923085753
-0.8317200700099023,-1.1682799299900977
-0.6767425718107725,-1.3232574281892275
0.7971083770541585,-2.7971083770541583
0.21285811931917986,-2.21285811931918
-0.9816058967667407,-1.0183941032332593
-0.7970569142679358,-1.2029430857320642
0.3270035382161116,-2.3270035382161116
-0.9898768323075626,-1.0101231676924374
-0.6783838971650027,-1.3216161028349973
0.09746757873317224,-2.0974675787331725
0.3837903953853865,-2.3837903953853865
0.30392251900520106,-2.303922519005201
-0.5514613810788804,-1.4485386189211196
0.4243584426950717,-2.4243584426950715
-0.5255018250063999,-1.4744981749936001
-0.34920060368146455,-1.6507993963185355
0.4929828102360483,-2.4929828102360485
0.2992657980944293,-2.2992657980944293
0.6984468209883559,-2.698446820988356
0.31522578460068673,-2.3152257846006865
0.13661720667094324,-2.1366172066709432
-0.812650464343815,-1.187349535656185
-0.26456839388113296,-1.735431606118867
-0.4695952646365491,-1.530404735363451
-0.5120207132418328,-1.4879792867581672
0.9460211095048912,-2.9460211095048914
-0.2138045506664792,-1.7861954493335208
0.7840931103542266,-2.7840931103542266
0.2622772519945258,-2.262277251994526
0.5896226070832968,-2.589622607083297
0.005274186210384224,-2.005274186210384
0.15380776925271822,-2.153807769252718
-0.0149646123622722,-1.9850353876377278
-0.609514024403911,-1.390485975596089
0.44490423052301065,-2.4449042305230106
-0.4384552751182884,-1.5615447248817116
-0.9513680671370923,-1.0486319328629077
0.29094459181433563,-2.290944591814336
