x,y
1.49816047538945,1.14424611113215
3.8028572256396647,1.5608817644934438
2.9279757672456204,1.4306140722969878
2.3946339367881464,1.3378673168061066
0.6240745617697461,0.8545657709875265
0.6239780813448106,0.8545217307809363
0.23233444867279784,0.6147584912636196
3.4647045830997407,1.5131735345018293
2.404460046972835,1.3396947487236104
2.832290311184182,1.4148571338625004
0.08233797718320979,0.43504421479176725
3.8796394086479773,1.571316921294613
3.329770563201687,1.4932691852939086
0.8493564427131046,0.9470291096192917
0.7272998688284025,0.8992998129483654
0.7336180394137353,0.9018964288882763
1.216968971838151,1.0676440936524527
2.0990257265289514,1.2803810971620733
1.727780074568463,1.199949089175396
1.1649165607921677,1.0521999410316898
2.447411578889518,1.3476248275152034
0.5579754426081673,0.8232625535454327
1.1685785941408726,1.0533013534439208
1.4654473731747668,1.1358563464097104
1.8242799368681437,1.2218854517441537
3.1407038455720544,1.4644537555229349
0.7986951286334389,0.9278127690271631
2.0569377536544464,1.2717655304129438
2.36965827544817,1.333199802162937
0.1858016508799909,0.5706237665972502
2.4301794076057535,1.3444545094943237
0.6820964947491661,0.8802687259322426
0.26020637194111806,0.6384192531499565
3.795542149013333,1.5598802983176778
3.8625281322982374,1.569003401798383
3.2335893924658445,1.4787506793972252
1.2184550766934827,1.0680785023367252
0.3906884560255355,0.7310440156727862
2.7369321060486276,1.3987969436978072
1.7606099749584052,1.2075016124375602
0.4881529393791153,0.7873816746740231
1.9807076404450807,1.2558568119720508
0.13755408446087358,0.5162077219645317
3.6372816083151283,1.5378913074819953
1.0351199264000677,1.0115722095317756
2.650089137415928,1.383843019295371
1.2468443043576438,1.076310082420104
2.0802720847112433,1.2765565170195434
2.1868411173731186,1.2979931792643655
0.7394178221021082,0.9042669081696444
3.8783385110582342,1.5711412734489254
3.100531293444458,1.458183029867477
3.7579957662567565,1.5547196782086832
3.5793094017105953,1.529677036322478
2.3915999152443406,1.337302048252987
3.6874969400924673,1.5449362241340172
0.353970008207678,0.707384417238455
0.7839314496765808,0.9220603828920694
0.18090915564215226,0.565570630466411
