Exponential Growth_0_0,x + tan(x),tensor(0.0504),-353.6010379991213
Exponential Growth_0_1,x**4 + 2*x,tensor(0.0547),-297.8587851233383
Exponential Growth_0_2,-x + sin(x),tensor(0.0560),-283.2656512681754
Exponential Growth_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267531f0>>
Exponential Growth_0_4,x + sin(x),tensor(0.0519),-333.2255632710236
Exponential Growth_0_5,3*atanh(x),tensor(0.0414),-535.2930181737526
Exponential Growth_0_6,log(16*x**4),tensor(0.0314),-951.5122765699668
Exponential Growth_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26791850>>
Exponential Growth_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26315340>>
Exponential Growth_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26315580>>
Exponential Growth_0_10,x*sqrt(1 - x**2),tensor(0.0553),-290.478291221812
Exponential Growth_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40b9fd0>>
Exponential Growth_0_12,-3*x**2/8,tensor(0.0537),-309.77823995746235
Exponential Growth_0_13,-x + 2*exp(x),tensor(0.1632),-25.277903152795794
Exponential Growth_0_14,3*x + 3,tensor(0.0994),-81.12828261236461
Exponential Growth_0_15,x**3 + 2*x,tensor(0.0491),-373.5024408373133
Exponential Growth_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d760>>
Exponential Growth_0_17,6*x**5,tensor(0.0473),-404.60599653809913
Exponential Growth_0_18,x - sinh(x),tensor(0.0560),-283.24522894470846
Exponential Growth_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262e0220>>
Exponential Growth_0_20,x*(x + sin(x)),tensor(0.0691),-180.40160245641036
Exponential Growth_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c1880>>
Exponential Growth_0_22,cos(x) + 2,tensor(0.4000),-1.2498801196157303
Exponential Growth_0_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c1250>>
Exponential Growth_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26540c70>>
Exponential Growth_0_25,3*x + log(x),tensor(0.),0
Exponential Growth_0_26,x**2*exp(5),tensor(0.0027),-139748.56347820745
Exponential Growth_0_27,4*x**4,tensor(0.0690),-181.31430775902246
Exponential Growth_0_28,x*(x**2 + sin(x)),tensor(0.0611),-235.33395417265098
Exponential Growth_0_29,9,tensor(0.),0
Exponential Growth_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f20a0>>
Exponential Growth_0_31,asinh(x - 3),tensor(0.0356),-733.8566410783473
Exponential Growth_0_32,2*exp(x),tensor(0.1151),-58.11735673941192
Exponential Growth_0_33,8*x**2,tensor(0.0688),-182.06281862462745
Exponential Growth_0_34,x/tan(2),tensor(0.0559),-283.938063670216
Exponential Growth_0_35,x**2 + x,tensor(0.0609),-236.90549133152413
Exponential Growth_0_36,x*(x + 4),tensor(0.0469),-412.09867545297146
Exponential Growth_0_37,2*x**3 + x,tensor(0.0505),-353.02522560787946
Exponential Growth_0_38,x - tanh(x),tensor(0.0558),-284.9489313753777
Exponential Growth_0_39,1/(3*x),tensor(0.0293),-1097.6201509750015
Exponential Growth_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26363cd0>>
Exponential Growth_0_41,exp(x + 4),tensor(0.0026),-147882.5389371651
Exponential Growth_0_42,25*x*(x - 5),tensor(0.0023),-186009.97436039717
Exponential Growth_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265a03a0>>
Exponential Growth_0_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673fc10>>
Exponential Growth_0_45,2*x**2 - x,tensor(0.0677),-188.55781362799587
Exponential Growth_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2636cbe0>>
Exponential Growth_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2636cb50>>
Exponential Growth_0_48,sinh(x) - 1,tensor(0.0416),-528.6712681001823
Exponential Growth_0_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4126640>>
Exponential Growth_0_50,x**2/2 + exp(x),tensor(0.0909),-99.01812836181597
Exponential Growth_0_51,x**2*exp(x) + x,tensor(0.0601),-243.3271978096276
Exponential Growth_0_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265ffb20>>
Exponential Growth_0_53,x**3 + 5,tensor(0.0820),-124.46655879122237
Exponential Growth_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267b4c40>>
Exponential Growth_0_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26606790>>
Exponential Growth_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266066d0>>
Exponential Growth_0_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583fda60>>
Exponential Growth_0_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d730>>
Exponential Growth_0_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d340>>
Exponential Growth_0_60,x**2*sin(4),tensor(0.0515),-338.27841824436746
Exponential Growth_0_61,x**3 + exp(x),tensor(0.0783),-137.4683828800283
Exponential Growth_0_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2666daf0>>
Exponential Growth_0_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2653f730>>
Exponential Growth_0_64,exp(x + 2),tensor(0.0245),-1582.2585834725164
Exponential Growth_0_65,x**2 + exp(x),tensor(0.0978),-84.05473575103613
Exponential Growth_0_66,x + sin(x),tensor(0.0519),-333.2255632710236
Exponential Growth_0_67,x + tan(x) + 3,tensor(0.1302),-43.601003379593074
Exponential Growth_0_68,5*sin(x),tensor(0.0414),-534.0203202671543
Exponential Growth_0_69,3*x + exp(x),tensor(0.0552),-291.78173214908475
Exponential Growth_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe417f6a0>>
Exponential Growth_0_71,-5*tan(x),tensor(0.0359),-722.0074939885178
Exponential Growth_0_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26587640>>
Exponential Growth_0_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26780550>>
Exponential Growth_0_74,x*exp(x) + x,tensor(0.0560),-283.5552705991058
Exponential Growth_0_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2626b3d0>>
Exponential Growth_0_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26540730>>
Exponential Growth_0_77,5*x + 4,tensor(0.0581),-261.38371770249404
Exponential Growth_0_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26363be0>>
Exponential Growth_0_79,x + atanh(x),tensor(0.0496),-365.48032244832643
Exponential Growth_0_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c1f70>>
Exponential Growth_0_81,x**2/8,tensor(0.0567),-275.44564733966365
Exponential Growth_0_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40d72b0>>
Exponential Growth_0_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2663d6a0>>
Exponential Growth_0_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4173df0>>
Exponential Growth_0_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4190cd0>>
Exponential Growth_0_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26681be0>>
