Polynomial with Exponential Term_0_0,x + tan(x),tensor(0.2124),-12.756497692344995
Polynomial with Exponential Term_0_1,x**4 + 2*x,tensor(0.2163),-12.12851205872495
Polynomial with Exponential Term_0_2,5*x*cos(x),tensor(0.2125),-12.741670963319878
Polynomial with Exponential Term_0_3,9*x**3/4,tensor(0.2114),-12.910956650314013
Polynomial with Exponential Term_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6990069940>>
Polynomial with Exponential Term_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2558550>>
Polynomial with Exponential Term_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699822dcd0>>
Polynomial with Exponential Term_0_7,x**6/6,tensor(0.2096),-13.222158674142685
Polynomial with Exponential Term_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f69981a3d30>>
Polynomial with Exponential Term_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc44cfa0>>
Polynomial with Exponential Term_0_10,asinh(x + 3),tensor(0.2453),-8.467771051367123
Polynomial with Exponential Term_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699005d9a0>>
Polynomial with Exponential Term_0_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f699005d1c0>>
Polynomial with Exponential Term_0_13,2*tan(x),tensor(0.2125),-12.72667982982115
Polynomial with Exponential Term_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b28601c0>>
Polynomial with Exponential Term_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b25a9490>>
Polynomial with Exponential Term_0_16,x**3 + 2*x,tensor(0.2126),-12.724807503480514
Polynomial with Exponential Term_0_17,x + tanh(x),tensor(0.2120),-12.823553908660335
Polynomial with Exponential Term_0_18,x + sin(sin(x)),tensor(0.2119),-12.825064066000987
Polynomial with Exponential Term_0_19,3*x,tensor(0.2127),-12.7070921819168
Polynomial with Exponential Term_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc5d45b0>>
Polynomial with Exponential Term_0_21,x/3 + sin(x),tensor(0.2112),-12.941051970353648
Polynomial with Exponential Term_0_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc15e760>>
Polynomial with Exponential Term_0_23,x + sinh(x),tensor(0.2122),-12.781530999183635
Polynomial with Exponential Term_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b2f566a0>>
Polynomial with Exponential Term_0_25,3*x + log(x),tensor(0.),0
Polynomial with Exponential Term_0_26,x**2*exp(x),tensor(0.2192),-11.685677746235111
Polynomial with Exponential Term_0_27,3*sin(x),tensor(0.2125),-12.726994565764475
Polynomial with Exponential Term_0_28,atan(3*x),tensor(0.2116),-12.879173485384161
Polynomial with Exponential Term_0_29,x + cosh(x),tensor(0.2339),-9.730203096067937
Polynomial with Exponential Term_0_30,x*(x + 2),tensor(0.2189),-11.733392412502058
Polynomial with Exponential Term_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68cc100250>>
Polynomial with Exponential Term_0_32,cos(x) + acos(x),tensor(0.2522),-7.788458873361778
Polynomial with Exponential Term_0_33,sin(x)/x**2,tensor(0.0833),-120.09135817021358
Polynomial with Exponential Term_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b283b550>>
Polynomial with Exponential Term_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68b283b490>>
Polynomial with Exponential Term_0_36,x**2 + 2*x,tensor(0.2189),-11.733392412502058
Polynomial with Exponential Term_0_37,x*exp(x) + x,tensor(0.2200),-11.577262242352171
Polynomial with Exponential Term_0_38,2*x**3 + x,tensor(0.2123),-12.766550326938564
Polynomial with Exponential Term_0_39,x - tanh(x),tensor(0.2094),-13.246781243903309
Polynomial with Exponential Term_0_40,x**3 + sin(x),tensor(0.2116),-12.877270986295931
Polynomial with Exponential Term_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f68bc504310>>
