meu teste_0_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec18cbb0>>
meu teste_0_1,2*x**3,tensor(0.0391),-604.0386241630334
meu teste_0_2,2*x**2*cos(x),tensor(0.0367),-688.3628789864085
meu teste_0_3,x/(x**2 + 1),tensor(0.0392),-601.2579046268432
meu teste_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f839407edc0>>
meu teste_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec5fd340>>
meu teste_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec5fd310>>
meu teste_0_7,4*x + 5/2,tensor(0.0289),-1124.60834306917
meu teste_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec5fd610>>
meu teste_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1f5a60>>
meu teste_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1f53a0>>
meu teste_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1f5760>>
meu teste_0_12,4*log(x),tensor(0.),0
meu teste_0_13,exp(x) + sin(x),tensor(0.0337),-819.449337690849
meu teste_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1d3af0>>
meu teste_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1d3d90>>
meu teste_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1b78e0>>
meu teste_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1b7490>>
meu teste_0_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1dd640>>
meu teste_0_19,x**2 + x + 1/x,tensor(0.0108),-8431.169387468257
meu teste_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c148070>>
meu teste_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8378051520>>
meu teste_0_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8378051790>>
meu teste_0_23,sqrt(x),tensor(0.),0
meu teste_0_24,4*x + 4*log(x),tensor(0.),0
meu teste_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac192880>>
meu teste_0_26,5*x**2 + x,tensor(0.0314),-948.1646328210425
meu teste_0_27,log(x + sin(x)),tensor(0.),0
meu teste_0_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec14b0a0>>
meu teste_0_29,2*x**2 + 4*x,tensor(0.0347),-772.3455285790092
meu teste_0_30,4*log(x),tensor(0.),0
meu teste_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83940c8310>>
meu teste_0_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83781cc8e0>>
meu teste_0_33,x*cosh(x) + 4*x,tensor(0.0366),-691.9439921207202
meu teste_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac061ee0>>
meu teste_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83941035e0>>
meu teste_0_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83780f6b80>>
meu teste_0_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac0d5e80>>
meu teste_0_38,x**2/4 + exp(x),tensor(0.0335),-829.325190705968
meu teste_0_39,x - 2/x,tensor(0.0056),-31049.62591576547
meu teste_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83780858e0>>
meu teste_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1b7670>>
meu teste_0_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1b7f70>>
meu teste_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c148130>>
meu teste_0_44,x**2/2,tensor(0.0382),-631.2437150666555
meu teste_0_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c09c490>>
meu teste_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac192f10>>
meu teste_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac192eb0>>
meu teste_0_48,x + 3,tensor(0.0281),-1193.095521006901
meu teste_0_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec5fd460>>
meu teste_0_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0681c0>>
meu teste_0_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c068970>>
meu teste_0_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c068640>>
meu teste_0_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c068c70>>
meu teste_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0682e0>>
meu teste_0_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c068400>>
meu teste_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1028b0>>
meu teste_0_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c102880>>
meu teste_0_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1020d0>>
meu teste_0_59,x - 2,tensor(0.0529),-319.8735046324099
meu teste_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0f7dc0>>
meu teste_0_61,-x**2 + x,tensor(0.0410),-546.7904997573563
meu teste_0_62,2*x**3 + x,tensor(0.0388),-613.7367941035643
meu teste_0_63,cos(5*x),tensor(0.0401),-572.7082493376843
meu teste_0_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0f3d60>>
meu teste_0_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1dd430>>
meu teste_0_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1dd4f0>>
meu teste_0_67,x + tanh(3*x),tensor(0.0387),-616.0309335434783
meu teste_0_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0f6dc0>>
meu teste_0_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1d3dc0>>
meu teste_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1d30d0>>
meu teste_0_71,5*x**2/2,tensor(0.0350),-760.9781846967537
