 Nguyen-5'_0_0,x + tan(x),tensor(0.0708),-171.3108021295985
 Nguyen-5'_0_1,(x**2 + x)/x,tensor(0.0553),-290.7601237011175
 Nguyen-5'_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266263d0>>
 Nguyen-5'_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640e5be0>>
 Nguyen-5'_0_4,x + sin(x),tensor(0.0747),-152.64183911712365
 Nguyen-5'_0_5,3*atanh(x),tensor(0.0501),-357.8451359790515
 Nguyen-5'_0_6,log(sinh(x)**2),tensor(0.0816),-125.76572794860847
 Nguyen-5'_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9df1fc5e50>>
 Nguyen-5'_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e0bca90>>
 Nguyen-5'_0_9,x + tan(x),tensor(0.0708),-171.3108021295985
 Nguyen-5'_0_10,x*acos(2),tensor(0.),0
 Nguyen-5'_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1367f0>>
 Nguyen-5'_0_12,x*(4*x + 4),tensor(0.0405),-559.5806579452036
 Nguyen-5'_0_13,x + 2,tensor(0.0415),-533.4109577035002
 Nguyen-5'_0_14,x*(x**3 + x),tensor(0.0643),-210.96876906889304
 Nguyen-5'_0_15,x**3*cos(2),tensor(0.0831),-120.6157548528789
 Nguyen-5'_0_16,x*(x + 2),tensor(0.0655),-202.72234963849672
 Nguyen-5'_0_17,6*x**5,tensor(0.0625),-224.2471553174441
 Nguyen-5'_0_18,x**2 + sinh(x),tensor(0.0702),-174.4567213154472
 Nguyen-5'_0_19,2*x + cos(x),tensor(0.0553),-290.35683209596823
 Nguyen-5'_0_20,x*(x + sin(x)),tensor(0.0618),-229.74854762222046
 Nguyen-5'_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f053e1b20>>
 Nguyen-5'_0_22,x + 2,tensor(0.0415),-533.4109577035002
 Nguyen-5'_0_23,2*x + exp(x),tensor(0.0467),-416.21301680539443
 Nguyen-5'_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40b0820>>
 Nguyen-5'_0_25,3*x/tan(x),tensor(0.0355),-738.5779523935498
 Nguyen-5'_0_26,x**2*exp(5),tensor(0.0023),-184650.71265811226
 Nguyen-5'_0_27,4*x**4,tensor(0.0553),-290.49004689965085
 Nguyen-5'_0_28,x*(sin(x) + 1),tensor(0.0716),-167.16250489187365
 Nguyen-5'_0_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4095bb0>>
 Nguyen-5'_0_30,x*(x + exp(x)),tensor(0.0592),-251.10200373724774
 Nguyen-5'_0_31,1/log(x),tensor(0.),0
