Sine Function Composition_0_0,x + tan(x),tensor(0.3626),-2.0888988269445266
Sine Function Composition_0_1,x**4 + 2*x,tensor(0.4048),-1.1621086463746244
Sine Function Composition_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e17ff40>>
Sine Function Composition_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41a9970>>
Sine Function Composition_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5851d9d0>>
Sine Function Composition_0_5,3*atanh(x),tensor(0.1829),-18.95594897237982
Sine Function Composition_0_6,log(x**(-6)),tensor(0.0584),-258.7735928742058
Sine Function Composition_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265d3ee0>>
Sine Function Composition_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0562b6a0>>
Sine Function Composition_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064baeb0>>
Sine Function Composition_0_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266228e0>>
Sine Function Composition_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266224f0>>
Sine Function Composition_0_12,x**8/8,tensor(0.4968),-0.025734710509015768
Sine Function Composition_0_13,-x + 2*exp(x),tensor(0.1725),-22.00947839492499
Sine Function Composition_0_14,3*x + 3,tensor(0.1362),-39.228034891195925
Sine Function Composition_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f053e14f0>>
Sine Function Composition_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f051a0250>>
Sine Function Composition_0_17,6*x**5,tensor(0.2527),-7.740799046332588
Sine Function Composition_0_18,6*x**2,tensor(0.1467),-32.855742696894396
Sine Function Composition_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5851d490>>
Sine Function Composition_0_20,x*(x + sin(x)),tensor(0.3181),-3.5965643835673307
Sine Function Composition_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0562b880>>
Sine Function Composition_0_22,cos(x) + 2,tensor(0.1449),-33.80187468437264
Sine Function Composition_0_23,2*x**2 + 4*x,tensor(0.2007),-14.857214761470546
Sine Function Composition_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26626100>>
Sine Function Composition_0_25,3*x + log(x),tensor(0.),0
Sine Function Composition_0_26,x**2*exp(5),tensor(0.0072),-19174.335109150095
Sine Function Composition_0_27,4*x**4,tensor(0.2472),-8.274158148029793
Sine Function Composition_0_28,x*(x**2 + sin(x)),tensor(0.5084),0.06478062328444145
Sine Function Composition_0_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fd5970>>
Sine Function Composition_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fd5040>>
Sine Function Composition_0_31,1/log(x),tensor(0.),0
Sine Function Composition_0_32,x**2 + x/2,tensor(0.4841),-0.1357292187172019
Sine Function Composition_0_33,8*x**2,tensor(0.1154),-57.704412990039714
Sine Function Composition_0_34,x/(x + 2),tensor(0.7129),0.8377872826180538
Sine Function Composition_0_35,x**2 + x,tensor(0.5200),0.14810448113338703
Sine Function Composition_0_36,x*(x + 4),tensor(0.2092),-13.28375191589968
Sine Function Composition_0_37,2*x**3 + x,tensor(0.3597),-2.169552311534841
Sine Function Composition_0_38,3*x**3 + x,tensor(0.2805),-5.576968926314353
Sine Function Composition_0_39,1/(3*x),tensor(0.0929),-94.43325145934726
Sine Function Composition_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58584a30>>
Sine Function Composition_0_41,x + sinh(x),tensor(0.3954),-1.3390451390207634
Sine Function Composition_0_42,2*x*(x + 5),tensor(0.0841),-117.61538782305381
Sine Function Composition_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840fc100>>
Sine Function Composition_0_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58475640>>
Sine Function Composition_0_45,4*x**2 - x,tensor(0.1788),-20.099244622281265
Sine Function Composition_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26587070>>
Sine Function Composition_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0650b0a0>>
Sine Function Composition_0_48,x + sinh(x) + 1,tensor(0.2938),-4.780292615979799
Sine Function Composition_0_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4104250>>
Sine Function Composition_0_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2662f7f0>>
Sine Function Composition_0_51,x**2*exp(x) + x,tensor(0.3909),-1.4273572708835984
Sine Function Composition_0_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583dfeb0>>
Sine Function Composition_0_53,sqrt(x) + x**3,tensor(0.),0
Sine Function Composition_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8417f730>>
Sine Function Composition_0_55,cos(x)**5,tensor(0.3861),-1.5287236692557955
Sine Function Composition_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0518d460>>
Sine Function Composition_0_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0940>>
Sine Function Composition_0_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0160>>
Sine Function Composition_0_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640fa0a0>>
Sine Function Composition_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5808cc70>>
Sine Function Composition_0_61,x**3 + exp(x),tensor(0.2822),-5.470003171891332
Sine Function Composition_0_62,1,tensor(0.),0
Sine Function Composition_0_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640ab220>>
Sine Function Composition_0_64,exp(x + 1),tensor(0.1286),-44.9358318371423
Sine Function Composition_0_65,x**2 + exp(x),tensor(0.2373),-9.32586181399766
Sine Function Composition_0_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64175b80>>
Sine Function Composition_0_67,x**2 + x + 3,tensor(0.1286),-44.87830221494528
Sine Function Composition_0_68,5*x*(x + 1),tensor(0.1366),-38.95089632771698
Sine Function Composition_0_69,(2*x + 5)**4,tensor(0.0005),-4190578.293658464
Sine Function Composition_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bc460>>
Sine Function Composition_0_71,-5*tan(x),tensor(0.1026),-75.49608179709276
Sine Function Composition_0_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bc040>>
Sine Function Composition_0_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06064700>>
Sine Function Composition_0_74,x*exp(x) + x,tensor(0.3401),-2.763372669688259
