Gaussian Function_0_0,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_1,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_2,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_3,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_4,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_5,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_6,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_7,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_8,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_9,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_10,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_11,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_12,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_13,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_14,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_15,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_16,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_17,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_18,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_19,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_20,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_21,sinh(x),tensor(0.1614),-26.00272900935723
Gaussian Function_0_22,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_23,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_24,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_25,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_26,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_27,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_28,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_29,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_30,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_31,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_32,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_33,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_34,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_35,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_36,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_37,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_38,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_39,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_40,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_41,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_42,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_43,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_44,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_45,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_46,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_47,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_48,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_49,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_50,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_51,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_52,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_53,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_54,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_55,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_56,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_57,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_58,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_59,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_60,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_61,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_62,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_63,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_64,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_65,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_66,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_67,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_68,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_69,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_70,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_71,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_72,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_73,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_74,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_75,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_76,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_77,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_78,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_79,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_80,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_81,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_82,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_83,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_84,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_85,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_86,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_87,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_88,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_89,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_90,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_91,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_92,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_93,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_94,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_95,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_96,tan(x),tensor(0.1517),-30.276859170434683
Gaussian Function_0_97,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_98,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_99,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_100,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_101,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_102,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_103,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_104,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_105,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_106,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_107,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_108,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_109,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_110,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_111,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_112,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_113,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_114,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_0_115,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_116,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_117,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_118,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_119,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_120,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_121,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_122,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_123,x,tensor(0.1670),-23.8678185008185
Gaussian Function_0_124,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_0_125,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_126,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_0_127,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_0,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_1,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_2,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_3,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_4,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_5,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_6,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_7,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_8,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_9,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_10,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_11,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_12,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_13,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_14,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_15,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_16,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_17,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_18,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_19,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_20,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_21,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_22,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_23,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_24,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_25,tan(x),tensor(0.1517),-30.276859170434683
Gaussian Function_1_26,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_1_27,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_28,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_29,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_30,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_31,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_32,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_33,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_34,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_35,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_36,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_37,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_38,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_39,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_40,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_41,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_42,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_43,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_44,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_45,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_46,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_47,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_48,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_49,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_50,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_51,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_52,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_53,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_54,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_55,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_56,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_57,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_1_58,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_59,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_60,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_61,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_62,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_63,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_64,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_65,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_66,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_67,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_68,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_69,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_1_70,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_71,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_72,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_73,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_74,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_75,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_76,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_77,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_1_78,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_79,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_80,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_81,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_82,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_83,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_84,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_85,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_86,tanh(x),tensor(0.1755),-21.059023662725988
Gaussian Function_1_87,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_88,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_89,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_90,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_91,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_92,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_93,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_94,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_95,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_96,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_97,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_98,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_99,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_100,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_101,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_102,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_103,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_104,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_105,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_106,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_107,x,tensor(0.1670),-23.8678185008185
Gaussian Function_1_108,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_109,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_110,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_111,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_112,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_113,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_114,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_115,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_116,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_117,atan(x),tensor(0.1749),-21.26429221780677
Gaussian Function_1_118,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_119,sin(x),tensor(0.1723),-22.081783776166763
Gaussian Function_1_120,sin(x),tensor(0.1723),-22.081783776166763
