 Nguyen-5'_0_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f837815da60>>
 Nguyen-5'_0_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8324085850>>
 Nguyen-5'_0_2,2*x**2*cos(x),tensor(0.0680),-186.9039159090351
 Nguyen-5'_0_3,x*log(x)**2,tensor(0.),0
 Nguyen-5'_0_4,x**2*cos(4),tensor(0.0943),-91.14965343613383
 Nguyen-5'_0_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac1a77c0>>
 Nguyen-5'_0_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63fa460>>
 Nguyen-5'_0_7,4*x + sin(x),tensor(0.0474),-403.01584997417797
 Nguyen-5'_0_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63f7880>>
 Nguyen-5'_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63f75e0>>
 Nguyen-5'_0_10,5*x/3,tensor(0.0764),-145.3327617594507
 Nguyen-5'_0_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f65e9130>>
 Nguyen-5'_0_12,4*log(x),tensor(0.),0
 Nguyen-5'_0_13,exp(x) + sin(x),tensor(0.0501),-358.7464320713518
 Nguyen-5'_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f65d6490>>
 Nguyen-5'_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63fa9d0>>
 Nguyen-5'_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63fa8b0>>
 Nguyen-5'_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f63fa850>>
 Nguyen-5'_0_18,-x**4 + x,tensor(0.0883),-105.48475849900744
 Nguyen-5'_0_19,x**2 + x + 1/x,tensor(0.0062),-25389.21446550659
 Nguyen-5'_0_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83270a55b0>>
 Nguyen-5'_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83270a5670>>
 Nguyen-5'_0_22,x*cos(4),tensor(0.0829),-121.31860218048332
 Nguyen-5'_0_23,sqrt(x),tensor(0.),0
 Nguyen-5'_0_24,4*x + 4*log(x),tensor(0.),0
 Nguyen-5'_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c164a90>>
 Nguyen-5'_0_26,x*(x + 5),tensor(0.0446),-458.46731398002817
 Nguyen-5'_0_27,log(cos(x)),tensor(0.0930),-94.19243363057416
 Nguyen-5'_0_28,x*(x + exp(x)),tensor(0.0593),-250.22842152353726
 Nguyen-5'_0_29,2*x + x*exp(-x),tensor(0.0640),-212.64305604915137
 Nguyen-5'_0_30,4*log(x),tensor(0.),0
 Nguyen-5'_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8378124be0>>
 Nguyen-5'_0_32,3*tan(x),tensor(0.0551),-293.32899606580963
 Nguyen-5'_0_33,x*cosh(x) + 4*x,tensor(0.0447),-455.43408318660926
 Nguyen-5'_0_34,5*asin(x),tensor(0.0414),-535.7213704843576
 Nguyen-5'_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c07ac70>>
 Nguyen-5'_0_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83781380d0>>
 Nguyen-5'_0_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832407e8b0>>
 Nguyen-5'_0_38,log(x)/4,tensor(0.),0
 Nguyen-5'_0_39,x*log(3*x**2),tensor(0.0833),-120.17371332913335
 Nguyen-5'_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c09c430>>
 Nguyen-5'_0_41,cos(x + 1),tensor(0.0673),-190.94766627740506
 Nguyen-5'_0_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec2ac340>>
 Nguyen-5'_0_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c0ae4f0>>
 Nguyen-5'_0_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c0ae040>>
 Nguyen-5'_0_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c169580>>
 Nguyen-5'_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832709ce50>>
 Nguyen-5'_0_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83781386d0>>
 Nguyen-5'_0_48,x*exp(acos(x)) + 2,tensor(0.0307),-995.7377292141637
 Nguyen-5'_0_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac130d90>>
 Nguyen-5'_0_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec0719a0>>
 Nguyen-5'_0_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec071340>>
 Nguyen-5'_0_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec071d60>>
 Nguyen-5'_0_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f65e1bb0>>
 Nguyen-5'_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f65e1670>>
 Nguyen-5'_0_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c1206a0>>
 Nguyen-5'_0_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c120940>>
 Nguyen-5'_0_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c120bb0>>
 Nguyen-5'_0_58,x**2 + 2*cos(x),tensor(0.0418),-523.6098185555877
 Nguyen-5'_0_59,x*acosh(2),tensor(0.0795),-133.1228212469905
 Nguyen-5'_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83781244c0>>
 Nguyen-5'_0_61,x*log(x**2) + x,tensor(0.0835),-119.42193417025251
 Nguyen-5'_0_62,2*x**3 + x,tensor(0.0704),-173.3112861225366
 Nguyen-5'_0_63,cos(2*x + 5),tensor(0.0751),-150.88794276472836
 Nguyen-5'_0_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8327061bb0>>
 Nguyen-5'_0_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec258e50>>
 Nguyen-5'_0_66,2*cos(x) + tan(x),tensor(0.0447),-455.1096504773624
 Nguyen-5'_0_67,x**3,tensor(0.0838),-118.41609965478492
 Nguyen-5'_0_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f82f65d63a0>>
 Nguyen-5'_0_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83780387c0>>
 Nguyen-5'_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8378038cd0>>
 Nguyen-5'_0_71,10/x**2,tensor(2.5910e-06),-148963390568.94873
 Nguyen-5'_0_72,2*x + tan(x),tensor(0.0603),-241.7960277125605
 Nguyen-5'_0_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec289910>>
 Nguyen-5'_0_74,2*x + 10,tensor(0.0138),-5075.724238781365
 Nguyen-5'_0_75,zoo,tensor(0.),0
 Nguyen-5'_0_76,x*exp(-x),tensor(0.0907),-99.51599627237428
 Nguyen-5'_0_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0cb2b0>>
 Nguyen-5'_0_78,-cos(2*x),tensor(0.1085),-66.44924244014673
 Nguyen-5'_0_79,20*x,tensor(0.0139),-5055.23691136643
 Nguyen-5'_0_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f832c1dd970>>
 Nguyen-5'_0_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec038e80>>
 Nguyen-5'_0_82,sin(sqrt(x))**3,tensor(0.),0
 Nguyen-5'_0_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac0e0910>>
 Nguyen-5'_0_84,-cosh(x),tensor(0.1972),-15.579690956738823
 Nguyen-5'_0_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c07aa00>>
 Nguyen-5'_0_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac16b9a0>>
 Nguyen-5'_0_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83940a6d90>>
 Nguyen-5'_0_88,2*x**3*sin(x),tensor(0.0712),-169.41216451019537
 Nguyen-5'_0_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac1a7460>>
 Nguyen-5'_0_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ac0c5f40>>
 Nguyen-5'_0_91,x**2*(2 - x),tensor(0.0613),-233.8740039990047
 Nguyen-5'_0_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c17b3d0>>
 Nguyen-5'_0_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83240a00d0>>
 Nguyen-5'_0_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8394198790>>
 Nguyen-5'_0_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8327094790>>
 Nguyen-5'_0_96,8*x**2,tensor(0.0319),-921.3887747710912
 Nguyen-5'_0_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8327088e20>>
 Nguyen-5'_0_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f83ec258e80>>
 Nguyen-5'_0_99,x + sqrt(x**3),tensor(0.),0
 Nguyen-5'_0_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f831011f730>>
 Nguyen-5'_0_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f834c0cf700>>
